CustID,CardID,BookingDate,Store,TransactionType,Revenue,RevenueInc.,Qty,Price/Article
1638072450399,58929958299,2017-09-21,5,1,18.26,18.26,1.0,18.26
1638072450399,58929958299,2017-09-28,6,1,404.29,404.29,7.0,57.76
1638072450399,58929958299,2017-09-30,7,1,363.94,363.94,8.0,45.49
1638072450399,58929958299,2018-01-14,4,1,45.49,45.49,1.0,45.49
1638072450399,58929958299,2018-03-27,9,1,39.42,39.42,1.0,39.42
1638072450399,58929958299,2018-03-29,1,1,28.54,28.54,1.0,28.54
1638072450399,58929958299,2018-07-14,1,1,56.46,56.46,1.0,56.46
1638072450399,75951562599,2017-06-10,8,1,18.26,18.26,1.0,18.26
1638072450399,75951562599,2017-07-14,6,1,163.19,163.19,3.0,54.4
1638072450399,75951562599,2017-09-17,7,1,41.88,41.88,1.0,41.88
1638072450399,75951562599,2017-10-09,9,1,31.94,31.94,1.0,31.94
1638072450399,75951562599,2017-10-11,1,1,24.16,24.16,1.0,24.16
1638072450399,75951562599,2017-10-19,3,1,56.46,56.46,1.0,56.46
1638072450399,75951562599,2018-01-12,4,1,46.5,45.5,1.0,46.5
1638072450399,75951562599,2018-03-03,10,1,31.94,31.94,1.0,31.94
1638072450399,75951562599,2018-03-08,2,1,34.5,34.5,1.0,34.5
1638072450399,75951562599,2018-04-01,7,1,404.29,404.29,7.0,57.76
1638072450399,75951562599,2018-04-07,1,1,15.34,15.34,1.0,15.34
1639012763899,78973681999,2017-05-12,4,1,18.26,18.26,1.0,18.26
1639012763899,78973681999,2017-06-13,9,1,34.5,34.5,1.0,34.5
1639012763899,78973681999,2017-07-15,7,1,38.16,37.16,1.0,38.16
1639012763899,78973681999,2017-07-16,3,1,46.5,45.5,1.0,46.5
1639012763899,78973681999,2017-07-18,1,1,54.4,54.4,1.0,54.4
1639012763899,78973681999,2017-08-19,3,1,34.5,34.5,1.0,34.5
1639012763899,78973681999,2017-11-18,2,1,57.07,57.07,2.0,28.54
1639012763899,78973681999,2017-12-10,6,1,31.94,31.94,1.0,31.94
1639012763899,78973681999,2018-05-08,3,1,38.16,37.16,1.0,38.16
1639012763899,78973681999,2018-05-30,3,1,77.72,77.72,3.0,25.91
1639012763899,78973681999,2018-06-29,6,1,18.26,18.26,1.0,18.26
1639012763899,78973681999,2018-07-28,7,1,186.0,182.0,4.0,46.5
1640072467199,14379876899,2017-05-24,9,3,15.34,15.34,1.0,15.34
1640072467199,14379876899,2017-05-29,9,1,41.88,41.88,1.0,41.88
1640072467199,14379876899,2017-06-19,7,1,28.54,28.54,1.0,28.54
1640072467199,14379876899,2017-07-12,2,1,38.16,37.16,1.0,38.16
1640072467199,14379876899,2017-08-09,3,3,28.54,28.54,1.0,28.54
1640072467199,14379876899,2017-08-14,7,1,46.5,45.5,1.0,46.5
1640072467199,14379876899,2017-09-02,2,1,31.94,31.94,1.0,31.94
1640072467199,14379876899,2017-09-12,1,1,28.54,28.54,1.0,28.54
1640072467199,14379876899,2017-10-18,1,1,46.5,45.5,1.0,46.5
1640072467199,14379876899,2017-11-05,4,1,112.92,112.92,2.0,56.46
1640072467199,14379876899,2017-11-12,5,1,34.5,34.5,1.0,34.5
1640072467199,14379876899,2017-11-13,7,1,25.91,25.91,1.0,25.91
1640072467199,14379876899,2017-11-20,4,1,54.4,54.4,1.0,54.4
1640072467199,14379876899,2017-11-28,4,1,114.48,111.48,3.0,38.16
1640072467199,14379876899,2017-12-23,8,1,38.16,37.16,1.0,38.16
1640072467199,14379876899,2018-02-03,8,1,46.5,45.5,1.0,46.5
1640072467199,14379876899,2018-02-19,6,1,15.34,15.34,1.0,15.34
1640072467199,14379876899,2018-03-03,3,1,45.49,45.49,1.0,45.49
1640072467199,14379876899,2018-03-03,4,1,41.88,41.88,1.0,41.88
1640072467199,14379876899,2018-04-08,6,1,28.54,28.54,1.0,28.54
1640072467199,14379876899,2018-05-20,4,1,45.49,45.49,1.0,45.49
1640072467199,14379876899,2018-06-08,7,1,325.5,318.5,7.0,46.5
1640072467199,14379876899,2018-07-12,9,1,38.16,37.16,1.0,38.16
1640072467199,43966876099,2017-07-23,6,1,78.84,78.84,2.0,39.42
1640072467199,43966876099,2017-08-26,5,1,24.16,24.16,1.0,24.16
1640072467199,43966876099,2017-08-31,8,1,25.91,25.91,1.0,25.91
1640072467199,43966876099,2017-09-08,5,1,77.72,77.72,3.0,25.91
1640072467199,43966876099,2018-03-07,3,3,54.4,54.4,1.0,54.4
1640072467199,43966876099,2018-05-02,2,1,18.26,18.26,1.0,18.26
1640072467199,43966876099,2018-07-15,10,1,45.49,45.49,1.0,45.49
1640072467199,43966876099,2018-07-23,2,1,85.61,85.61,3.0,28.54
1644070584999,12250261099,2017-05-04,2,1,56.46,56.46,1.0,56.46
1644070584999,12250261099,2017-05-13,1,1,38.16,37.16,1.0,38.16
1644070584999,12250261099,2017-05-20,1,1,24.16,24.16,1.0,24.16
1644070584999,12250261099,2017-06-21,8,1,56.46,56.46,1.0,56.46
1644070584999,12250261099,2017-07-01,9,1,39.42,39.42,1.0,39.42
1644070584999,12250261099,2017-07-03,6,1,169.38,169.38,3.0,56.46
1644070584999,12250261099,2017-08-29,4,1,54.4,54.4,1.0,54.4
1644070584999,12250261099,2017-12-01,6,1,241.5,241.5,7.0,34.5
1644070584999,12250261099,2018-02-01,6,1,41.88,41.88,1.0,41.88
1644070584999,12250261099,2018-02-20,5,1,41.88,41.88,1.0,41.88
1644070584999,12250261099,2018-02-21,1,1,45.49,45.49,1.0,45.49
1644070584999,12250261099,2018-05-04,2,1,57.76,57.76,1.0,57.76
1644070584999,12250261099,2018-06-03,8,1,24.16,24.16,1.0,24.16
1644070584999,12250261099,2018-06-07,8,1,96.62,96.62,4.0,24.16
1644071748099,98553018699,2017-06-24,9,1,28.54,28.54,1.0,28.54
1644071748099,98553018699,2017-07-07,5,1,28.54,28.54,1.0,28.54
1644071748099,98553018699,2017-07-24,2,1,38.16,37.16,1.0,38.16
1644071748099,98553018699,2017-07-30,6,1,138.0,138.0,4.0,34.5
1644071748099,98553018699,2017-09-01,8,1,24.16,24.16,1.0,24.16
1644071748099,98553018699,2017-10-08,10,1,54.4,54.4,1.0,54.4
1644071748099,98553018699,2018-01-16,7,1,38.16,37.16,1.0,38.16
1644071748099,98553018699,2018-01-29,2,3,152.64,148.64,4.0,38.16
1644071748099,98553018699,2018-02-23,6,1,38.16,37.16,1.0,38.16
1644071748099,98553018699,2018-03-30,3,1,54.4,54.4,1.0,54.4
1644071748099,98553018699,2018-03-31,6,1,54.4,54.4,1.0,54.4
1644071748099,98553018699,2018-04-28,2,1,163.19,163.19,3.0,54.4
1645052720699,66427326499,2017-08-22,9,1,57.76,57.76,1.0,57.76
1645052720699,66427326499,2017-08-28,1,1,46.5,45.5,1.0,46.5
1645052720699,66427326499,2017-09-07,7,1,15.34,15.34,1.0,15.34
1645052720699,66427326499,2017-10-17,6,1,31.94,31.94,1.0,31.94
1645052720699,66427326499,2017-10-23,3,1,24.16,24.16,1.0,24.16
1645052720699,66427326499,2017-11-19,1,1,38.16,37.16,1.0,38.16
1645052720699,66427326499,2017-11-21,7,1,45.49,45.49,1.0,45.49
1645052720699,66427326499,2017-11-30,2,1,57.76,57.76,1.0,57.76
1645052720699,66427326499,2018-01-17,6,1,46.5,45.5,1.0,46.5
1645052720699,66427326499,2018-02-02,7,1,56.46,56.46,1.0,56.46
1645052720699,66427326499,2018-02-09,1,1,56.46,56.46,1.0,56.46
1645052720699,66427326499,2018-02-11,7,1,57.76,57.76,1.0,57.76
1645052720699,66427326499,2018-03-02,6,1,78.84,78.84,2.0,39.42
1645052720699,66427326499,2018-04-09,1,1,46.5,45.5,1.0,46.5
1645052720699,66427326499,2018-05-18,2,1,45.49,45.49,1.0,45.49
1645052720699,66427326499,2018-05-20,5,1,46.5,45.5,1.0,46.5
1645052720699,66427326499,2018-07-01,1,1,31.94,31.94,1.0,31.94
1645052720699,66427326499,2018-07-26,1,1,15.34,15.34,1.0,15.34
1647082341099,49492115699,2017-05-03,4,1,45.49,45.49,1.0,45.49
1647082341099,49492115699,2017-05-15,9,1,57.76,57.76,1.0,57.76
1647082341099,49492115699,2017-05-21,6,3,25.91,25.91,1.0,25.91
1647082341099,49492115699,2017-05-27,3,1,45.49,45.49,1.0,45.49
1647082341099,49492115699,2017-06-10,4,1,169.38,169.38,3.0,56.46
1647082341099,49492115699,2017-09-28,5,1,39.42,39.42,1.0,39.42
1647082341099,49492115699,2017-10-04,2,1,54.79,54.79,3.0,18.26
1647082341099,49492115699,2017-10-06,5,1,28.54,28.54,1.0,28.54
1647082341099,49492115699,2017-10-14,10,1,38.16,37.16,1.0,38.16
1647082341099,49492115699,2017-11-15,9,1,112.92,112.92,2.0,56.46
1647082341099,49492115699,2017-11-21,7,1,56.46,56.46,1.0,56.46
1647082341099,49492115699,2018-03-01,3,1,34.5,34.5,1.0,34.5
1647082341099,49492115699,2018-04-20,9,1,39.42,39.42,1.0,39.42
1647082341099,49492115699,2018-05-22,6,1,46.5,45.5,1.0,46.5
1647082341099,49492115699,2018-06-02,5,1,46.5,45.5,1.0,46.5
1647082341099,49492115699,2018-06-13,5,1,54.4,54.4,1.0,54.4
1647082341099,49492115699,2018-06-17,3,1,39.42,39.42,1.0,39.42
1647112960999,71582711699,2017-05-11,4,1,34.5,34.5,1.0,34.5
1647112960999,71582711699,2017-06-10,7,1,15.34,15.34,1.0,15.34
1647112960999,71582711699,2017-07-05,3,1,169.09,169.09,7.0,24.16
1647112960999,71582711699,2017-08-11,9,1,15.34,15.34,1.0,15.34
1647112960999,71582711699,2017-10-06,9,1,107.35,107.35,7.0,15.34
1647112960999,71582711699,2017-11-24,6,1,30.67,30.67,2.0,15.34
1647112960999,71582711699,2017-12-19,3,1,109.22,103.22,3.0,36.41
1647112960999,71582711699,2018-01-22,10,1,25.91,25.91,1.0,25.91
1647112960999,71582711699,2018-01-28,4,1,38.16,37.16,1.0,38.16
1647112960999,71582711699,2018-02-17,3,1,28.54,28.54,1.0,28.54
1647112960999,71582711699,2018-02-23,7,1,18.26,18.26,1.0,18.26
1647112960999,71582711699,2018-03-02,10,1,54.4,54.4,1.0,54.4
1647112960999,71582711699,2018-04-07,9,1,39.42,39.42,1.0,39.42
1647112960999,71582711699,2018-04-11,7,1,31.94,31.94,1.0,31.94
1647112960999,71582711699,2018-05-09,7,1,36.41,34.41,1.0,36.41
1647112960999,71582711699,2018-05-10,7,1,28.54,28.54,1.0,28.54
1647112960999,71582711699,2018-07-05,3,1,24.16,24.16,1.0,24.16
1648032692999,79903631099,2017-05-05,2,1,77.72,77.72,3.0,25.91
1648032692999,79903631099,2017-05-27,6,1,152.64,148.64,4.0,38.16
1648032692999,79903631099,2017-06-06,2,1,41.88,41.88,1.0,41.88
1648032692999,79903631099,2017-07-15,9,1,127.85,127.85,7.0,18.26
1648032692999,79903631099,2017-07-15,10,1,28.54,28.54,1.0,28.54
1648032692999,79903631099,2017-09-01,3,1,57.76,57.76,1.0,57.76
1648032692999,79903631099,2017-10-05,10,1,167.52,167.52,4.0,41.88
1648032692999,79903631099,2017-12-07,6,1,39.42,39.42,1.0,39.42
1648032692999,79903631099,2018-01-19,9,1,46.5,45.5,1.0,46.5
1648032692999,79903631099,2018-02-18,9,1,325.5,318.5,7.0,46.5
1648032692999,79903631099,2018-03-19,6,1,36.41,34.41,1.0,36.41
1648032692999,79903631099,2018-03-28,5,1,109.22,103.22,3.0,36.41
1648032692999,79903631099,2018-04-15,8,1,54.4,54.4,1.0,54.4
1648032692999,79903631099,2018-06-05,7,1,54.4,54.4,1.0,54.4
1648032692999,79903631099,2018-06-19,4,1,38.16,37.16,1.0,38.16
1648032692999,79903631099,2018-07-14,4,1,24.16,24.16,1.0,24.16
1649072540899,22976009399,2017-05-09,2,1,31.94,31.94,1.0,31.94
1649072540899,22976009399,2017-05-21,10,1,18.26,18.26,1.0,18.26
1649072540899,22976009399,2017-06-03,3,1,57.76,57.76,1.0,57.76
1649072540899,22976009399,2017-06-05,4,1,39.42,39.42,1.0,39.42
1649072540899,22976009399,2017-06-17,5,1,36.41,34.41,1.0,36.41
1649072540899,22976009399,2017-07-14,9,1,31.94,31.94,1.0,31.94
1649072540899,22976009399,2017-10-11,6,1,24.16,24.16,1.0,24.16
1649072540899,22976009399,2017-11-08,6,1,45.49,45.49,1.0,45.49
1649072540899,22976009399,2017-12-24,1,1,56.46,56.46,1.0,56.46
1649072540899,22976009399,2017-12-26,4,1,69.0,69.0,2.0,34.5
1649072540899,22976009399,2018-01-19,1,1,41.88,41.88,1.0,41.88
1649072540899,22976009399,2018-02-14,6,1,93.0,91.0,2.0,46.5
1649072540899,22976009399,2018-07-10,8,1,38.16,37.16,1.0,38.16
1649072540899,22976009399,2018-07-25,6,1,45.49,45.49,1.0,45.49
1650022660199,51316220799,2017-05-24,8,1,25.91,25.91,1.0,25.91
1650022660199,51316220799,2017-06-16,5,1,18.26,18.26,1.0,18.26
1650022660199,51316220799,2017-06-19,2,1,34.5,34.5,1.0,34.5
1650022660199,51316220799,2017-11-08,6,1,31.94,31.94,1.0,31.94
1650022660199,51316220799,2017-12-24,3,1,18.26,18.26,1.0,18.26
1650022660199,51316220799,2018-02-12,1,1,25.91,25.91,1.0,25.91
1650022660199,51316220799,2018-03-18,10,1,39.42,39.42,1.0,39.42
1650022660199,51316220799,2018-05-28,5,1,15.34,15.34,1.0,15.34
1650022660199,51316220799,2018-06-02,7,1,38.16,37.16,1.0,38.16
1650022660199,51316220799,2018-06-03,1,1,15.34,15.34,1.0,15.34
1650022660199,51316220799,2018-06-24,8,1,31.94,31.94,1.0,31.94
1650090155899,32800870099,2017-05-06,8,1,163.19,163.19,3.0,54.4
1650090155899,32800870099,2017-06-09,10,1,56.46,56.46,1.0,56.46
1650090155899,32800870099,2017-07-30,5,1,15.34,15.34,1.0,15.34
1650090155899,32800870099,2017-10-10,6,1,169.38,169.38,3.0,56.46
1650090155899,32800870099,2017-11-05,1,1,39.42,39.42,1.0,39.42
1650090155899,32800870099,2017-11-13,9,1,28.54,28.54,1.0,28.54
1650090155899,32800870099,2017-12-23,5,1,54.4,54.4,1.0,54.4
1650090155899,32800870099,2017-12-27,5,1,39.42,39.42,1.0,39.42
1650090155899,32800870099,2018-01-13,3,1,46.5,45.5,1.0,46.5
1650090155899,32800870099,2018-01-24,2,1,404.29,404.29,7.0,57.76
1650090155899,32800870099,2018-04-05,6,1,39.42,39.42,1.0,39.42
1650090155899,32800870099,2018-05-12,2,1,24.16,24.16,1.0,24.16
1650090155899,32800870099,2018-05-27,9,1,18.26,18.26,1.0,18.26
1651092458099,32819586299,2017-08-29,6,1,18.26,18.26,1.0,18.26
1651092458099,32819586299,2017-10-21,5,1,34.5,34.5,1.0,34.5
1651092458099,32819586299,2017-10-27,10,1,36.41,34.41,1.0,36.41
1651092458099,32819586299,2018-01-12,4,1,56.46,56.46,1.0,56.46
1651092458099,32819586299,2018-05-10,7,1,28.54,28.54,1.0,28.54
1651092458099,32819586299,2018-07-09,1,1,318.44,318.44,7.0,45.49
1651092458099,32819586299,2018-07-24,4,1,48.31,48.31,2.0,24.16
1652011081399,44777928599,2017-05-07,9,1,34.5,34.5,1.0,34.5
1652011081399,44777928599,2017-06-14,4,1,28.54,28.54,1.0,28.54
1652011081399,44777928599,2017-06-21,5,1,45.49,45.49,1.0,45.49
1652011081399,44777928599,2017-07-07,2,1,72.82,68.82,2.0,36.41
1652011081399,44777928599,2017-09-21,6,1,169.38,169.38,3.0,56.46
1652011081399,44777928599,2017-10-14,4,1,39.42,39.42,1.0,39.42
1652011081399,44777928599,2017-10-14,6,1,24.16,24.16,1.0,24.16
1652011081399,44777928599,2017-10-19,4,1,57.76,57.76,1.0,57.76
1652011081399,44777928599,2017-11-08,3,1,41.88,41.88,1.0,41.88
1652011081399,44777928599,2017-12-05,9,3,25.91,25.91,1.0,25.91
1652011081399,44777928599,2018-01-05,10,1,38.16,37.16,1.0,38.16
1652011081399,44777928599,2018-06-05,3,1,152.64,148.64,4.0,38.16
1652011081399,44777928599,2018-06-17,9,1,57.07,57.07,2.0,28.54
1652011081399,44777928599,2018-06-24,1,1,54.4,54.4,1.0,54.4
1652011081399,44777928599,2018-07-14,9,1,56.46,56.46,1.0,56.46
1652011081399,44777928599,2018-07-15,9,1,56.46,56.46,1.0,56.46
1652120836899,6233952299,2017-05-26,4,1,57.76,57.76,1.0,57.76
1652120836899,6233952299,2017-05-28,5,1,34.5,34.5,1.0,34.5
1652120836899,6233952299,2017-07-24,10,1,77.72,77.72,3.0,25.91
1652120836899,6233952299,2017-08-28,3,1,54.4,54.4,1.0,54.4
1652120836899,6233952299,2017-09-30,6,1,90.98,90.98,2.0,45.49
1652120836899,6233952299,2017-10-14,3,1,39.42,39.42,1.0,39.42
1652120836899,6233952299,2017-12-26,3,1,25.91,25.91,1.0,25.91
1652120836899,6233952299,2018-02-20,3,1,93.0,91.0,2.0,46.5
1652120836899,6233952299,2018-02-23,5,1,18.26,18.26,1.0,18.26
1652120836899,6233952299,2018-03-08,8,1,31.94,31.94,1.0,31.94
1652120836899,6233952299,2018-07-01,6,1,31.94,31.94,1.0,31.94
1652120836899,6233952299,2018-07-11,6,1,31.94,31.94,1.0,31.94
1652120836899,6233952299,2018-07-19,9,1,34.5,34.5,1.0,34.5
1653070255799,76954778599,2017-06-20,5,3,36.41,34.41,1.0,36.41
1653070255799,76954778599,2017-06-20,6,1,18.26,18.26,1.0,18.26
1653070255799,76954778599,2017-08-03,2,1,380.77,380.77,7.0,54.4
1653070255799,76954778599,2017-09-11,1,1,36.41,34.41,1.0,36.41
1653070255799,76954778599,2017-10-08,7,1,25.91,25.91,1.0,25.91
1653070255799,76954778599,2018-02-08,8,1,34.5,34.5,1.0,34.5
1653070255799,76954778599,2018-05-13,5,1,267.12,260.12,7.0,38.16
1653070255799,76954778599,2018-06-02,2,1,18.26,18.26,1.0,18.26
1656011653799,99355627099,2017-05-07,2,1,45.49,45.49,1.0,45.49
1656011653799,99355627099,2017-07-10,7,1,169.09,169.09,7.0,24.16
1656011653799,99355627099,2017-12-03,10,1,18.26,18.26,1.0,18.26
1656011653799,99355627099,2018-01-15,2,1,24.16,24.16,1.0,24.16
1658042598199,62999140399,2017-05-30,6,1,15.34,15.34,1.0,15.34
1658042598199,62999140399,2017-06-24,6,1,28.54,28.54,1.0,28.54
1658042598199,62999140399,2017-07-18,4,1,39.42,39.42,1.0,39.42
1658042598199,62999140399,2017-07-27,4,1,54.4,54.4,1.0,54.4
1658042598199,62999140399,2017-09-02,8,1,31.94,31.94,1.0,31.94
1658042598199,62999140399,2017-09-05,6,1,125.64,125.64,3.0,41.88
1658042598199,62999140399,2017-09-30,7,1,90.98,90.98,2.0,45.49
1658042598199,62999140399,2017-11-16,8,1,56.46,56.46,1.0,56.46
1658042598199,62999140399,2017-11-17,4,1,231.02,231.02,4.0,57.76
1658042598199,62999140399,2017-12-05,6,1,231.02,231.02,4.0,57.76
1658042598199,62999140399,2017-12-21,3,1,54.4,54.4,1.0,54.4
1658042598199,62999140399,2018-01-24,1,1,31.94,31.94,1.0,31.94
1658042598199,62999140399,2018-02-17,9,1,24.16,24.16,1.0,24.16
1658042598199,62999140399,2018-03-07,7,1,41.88,41.88,1.0,41.88
1658042598199,62999140399,2018-03-22,10,1,186.0,182.0,4.0,46.5
1658042598199,62999140399,2018-03-28,10,1,24.16,24.16,1.0,24.16
1658042598199,62999140399,2018-04-06,3,1,56.46,56.46,1.0,56.46
1658042598199,62999140399,2018-05-05,6,1,56.46,56.46,1.0,56.46
1658042598199,62999140399,2018-05-11,4,1,34.5,34.5,1.0,34.5
1658042598199,62999140399,2018-06-15,8,1,25.91,25.91,1.0,25.91
1658042598199,62999140399,2018-06-28,3,1,24.16,24.16,1.0,24.16
1658042598199,62999140399,2018-07-16,1,1,28.54,28.54,1.0,28.54
1658122710099,97820077399,2017-07-13,7,1,24.16,24.16,1.0,24.16
1658122710099,97820077399,2017-07-22,5,1,54.4,54.4,1.0,54.4
1658122710099,97820077399,2017-09-10,7,1,18.26,18.26,1.0,18.26
1658122710099,97820077399,2017-10-20,9,1,38.16,37.16,1.0,38.16
1658122710099,97820077399,2017-11-01,5,1,114.14,114.14,4.0,28.54
1658122710099,97820077399,2017-11-05,6,1,38.16,37.16,1.0,38.16
1658122710099,97820077399,2017-11-11,10,1,45.49,45.49,1.0,45.49
1658122710099,97820077399,2018-01-10,6,1,57.76,57.76,1.0,57.76
1658122710099,97820077399,2018-02-19,10,1,318.44,318.44,7.0,45.49
1658122710099,97820077399,2018-03-07,9,1,56.46,56.46,1.0,56.46
1658122710099,97820077399,2018-04-19,7,1,36.41,34.41,1.0,36.41
1658122710099,97820077399,2018-04-29,5,1,39.42,39.42,1.0,39.42
1658122710099,97820077399,2018-04-30,2,1,51.82,51.82,2.0,25.91
1658122710099,97820077399,2018-05-01,5,1,15.34,15.34,1.0,15.34
1658122710099,97820077399,2018-06-18,2,1,169.09,169.09,7.0,24.16
1658122710099,97820077399,2018-07-18,1,1,38.16,37.16,1.0,38.16
1659041581499,40606096099,2017-10-11,4,1,77.72,77.72,3.0,25.91
1659041581499,40606096099,2017-11-01,1,1,18.26,18.26,1.0,18.26
1659041581499,40606096099,2017-12-08,3,1,41.88,41.88,1.0,41.88
1659041581499,40606096099,2018-01-07,6,1,41.88,41.88,1.0,41.88
1659041581499,40606096099,2018-02-03,6,1,34.5,34.5,1.0,34.5
1659041581499,40606096099,2018-07-03,1,1,18.26,18.26,1.0,18.26
1661112494199,28342384899,2017-05-23,5,1,38.16,37.16,1.0,38.16
1661112494199,28342384899,2017-08-23,6,1,28.54,28.54,1.0,28.54
1661112494199,28342384899,2017-11-12,5,1,15.34,15.34,1.0,15.34
1661112494199,28342384899,2017-11-12,6,1,24.16,24.16,1.0,24.16
1661112494199,28342384899,2018-02-09,8,1,46.5,45.5,1.0,46.5
1661112494199,28342384899,2018-03-22,3,1,293.16,293.16,7.0,41.88
1661112494199,28342384899,2018-04-04,8,1,38.16,37.16,1.0,38.16
1661112494199,28342384899,2018-07-12,5,3,46.5,45.5,1.0,46.5
1661112494199,65801188599,2017-05-01,4,1,41.88,41.88,1.0,41.88
1661112494199,65801188599,2017-05-30,9,1,54.4,54.4,1.0,54.4
1661112494199,65801188599,2017-06-03,1,1,25.91,25.91,1.0,25.91
1661112494199,65801188599,2017-07-04,5,1,36.41,34.41,1.0,36.41
1661112494199,65801188599,2017-10-03,9,1,25.91,25.91,1.0,25.91
1661112494199,65801188599,2018-01-04,10,1,24.16,24.16,1.0,24.16
1661112494199,65801188599,2018-01-11,10,1,34.5,34.5,1.0,34.5
1661112494199,65801188599,2018-02-16,4,1,41.88,41.88,1.0,41.88
1661112494199,65801188599,2018-04-24,7,3,18.26,18.26,1.0,18.26
1661112494199,65801188599,2018-05-13,4,1,25.91,25.91,1.0,25.91
1663011530099,91902775799,2017-06-18,4,1,25.91,25.91,1.0,25.91
1663011530099,91902775799,2017-07-30,5,1,56.46,56.46,1.0,56.46
1663011530099,91902775799,2017-08-15,8,1,57.76,57.76,1.0,57.76
1663011530099,91902775799,2017-09-06,3,1,15.34,15.34,1.0,15.34
1663011530099,91902775799,2017-10-02,3,1,56.46,56.46,1.0,56.46
1663011530099,91902775799,2017-10-25,7,1,56.46,56.46,1.0,56.46
1663011530099,91902775799,2017-11-23,5,1,217.58,217.58,4.0,54.4
1663011530099,91902775799,2017-12-10,4,1,31.94,31.94,1.0,31.94
1663011530099,91902775799,2018-02-13,10,1,41.88,41.88,1.0,41.88
1663011530099,91902775799,2018-03-27,7,1,15.34,15.34,1.0,15.34
1669081022999,8694598599,2017-05-09,4,3,24.16,24.16,1.0,24.16
1669081022999,8694598599,2017-05-29,8,1,39.42,39.42,1.0,39.42
